id,region,start,end,strand
8354,chr12,78228454,78228654,+
22913,chr4,183493380,183493580,+
40622,chr1,220316131,220316331,+
21594,chr6,134165278,134165478,+
46686,chr2,213202053,213202253,+
12027,chr5,173847782,173847982,+
43683,chr6,106335869,106336069,+
30419,chr4,156982361,156982561,+
19603,chr4,103500363,103500563,+
20168,chr15,25585692,25585892,+
14341,chr9,65403347,65403547,+
18664,chr2,123838527,123838727,+
40528,chr11,115878237,115878437,+
46366,chr2,14421846,14422046,+
29935,chr13,86636303,86636503,+
19412,chr7,19678158,19678358,+
22037,chr4,50690457,50690657,+
6326,chr14,26260436,26260636,+
47980,chr2,106057744,106057944,+
28802,chr3,166441470,166441670,+
40797,chr2,117532511,117532711,+
2917,chr5,154480864,154481064,+
2229,chr2,81573724,81573924,+
20023,chr12,85587171,85587371,+
39789,chr16,33202892,33203092,+
7963,chr21,7232433,7232633,+
45928,chr2,116926869,116927069,+
41250,chr22,40748520,40748720,+
7744,chr1,62937424,62937624,+
48342,chr13,55162066,55162266,+
47115,chr1,70550457,70550657,+
35702,chr4,37032921,37033121,+
14068,chr13,76187381,76187581,+
16276,chr5,119450319,119450519,+
5654,chr1,203316122,203316322,+
3779,chr7,5820719,5820919,+
10522,chr8,7212350,7212550,+
40514,chr11,39633076,39633276,+
3344,chr2,70793324,70793524,+
23646,chr18,64707088,64707288,+
19683,chrX,106281225,106281425,+
15024,chr5,64118842,64119042,+
10480,chr14,48606826,48607026,+
35255,chr21,5053763,5053963,+
24004,chr8,56404026,56404226,+
15132,chr8,96642214,96642414,+
17722,chr9,107642134,107642334,+
21813,chr2,156263124,156263324,+
21979,chr13,55791192,55791392,+
17483,chr18,29042631,29042831,+
28197,chr7,42333470,42333670,+
6633,chr5,62873809,62874009,+
313,chr2,83820140,83820340,+
19378,chr1,29440731,29440931,+
13120,chr1,98294610,98294810,+
12048,chr4,28635755,28635955,+
49013,chr13,46444292,46444492,+
5961,chrY,7857793,7857993,+
4635,chr12,108051607,108051807,+
17112,chr6,107856205,107856405,+
44524,chr6,106985491,106985691,+
4457,chr13,88094018,88094218,+
12172,chr11,35849161,35849361,+
18968,chr18,19861717,19861917,+
14707,chr4,183451777,183451977,+
4194,chr7,15568741,15568941,+
25814,chr8,68844372,68844572,+
4497,chr14,100611332,100611532,+
31529,chr21,15696812,15697012,+
2780,chr8,11338085,11338285,+
28034,chr5,48096941,48097141,+
46816,chr7,152678954,152679154,+
19007,chr1,187929978,187930178,+
14104,chr1,231086159,231086359,+
32867,chr9,3165258,3165458,+
42609,chr15,68770308,68770508,+
27767,chr10,91624137,91624337,+
4650,chr7,153077065,153077265,+
8223,chr9,15323423,15323623,+
35076,chr11,447017,447217,+
43043,chr3,92244243,92244443,+
10183,chr18,16609870,16610070,+
38838,chr3,78018552,78018752,+
13745,chr16,50839229,50839429,+
23338,chr3,182331449,182331649,+
39021,chrX,1072118,1072318,+
47381,chr1,190024438,190024638,+
3063,chr7,150137961,150138161,+
46695,chr18,70450598,70450798,+
2115,chr13,63388944,63389144,+
24693,chr15,22591310,22591510,+
12650,chr4,124454586,124454786,+
7880,chrX,10001076,10001276,+
22291,chr7,143205339,143205539,+
16723,chr19,39713855,39714055,+
33928,chr1,199923885,199924085,+
48954,chr16,23157587,23157787,+
248,chr19,26467539,26467739,+
30234,chr8,137676693,137676893,+
45576,chr6,58616817,58617017,+
7627,chr5,157583084,157583284,+
43810,chr1,98085758,98085958,+
25353,chr11,15772652,15772852,+
15539,chrX,67135073,67135273,+
39702,chr10,42861762,42861962,+
31714,chr2,183109884,183110084,+
35895,chr17,50411097,50411297,+
27851,chr20,26324918,26325118,+
14064,chrX,95636604,95636804,+
5231,chr1,223886088,223886288,+
2668,chr2,73744674,73744874,+
30259,chr12,33197476,33197676,+
83,chr19,25656488,25656688,+
42549,chr2,192195497,192195697,+
22280,chr2,98429944,98430144,+
2053,chr12,87246419,87246619,+
34460,chrY,25556465,25556665,+
31536,chr8,120826594,120826794,+
32027,chr1,54969812,54970012,+
38996,chr12,90517405,90517605,+
13398,chrX,80225155,80225355,+
23654,chr4,14287012,14287212,+
48132,chr11,51117123,51117323,+
28122,chr7,84744185,84744385,+
44627,chr7,81469074,81469274,+
22477,chr10,116281197,116281397,+
18957,chr7,96825965,96826165,+
45062,chr7,23866213,23866413,+
39622,chr12,76955791,76955991,+
6272,chr2,199194617,199194817,+
46210,chr1,115558541,115558741,+
27985,chr4,57998350,57998550,+
14384,chr6,15958169,15958369,+
34973,chr15,73037102,73037302,+
15537,chr3,38831607,38831807,+
41354,chr10,78155214,78155414,+
42275,chr9,63415503,63415703,+
16573,chr4,81404820,81405020,+
43979,chr19,44837559,44837759,+
40058,chr13,65589812,65590012,+
44395,chr6,16210322,16210522,+
31773,chr9,91485545,91485745,+
39278,chr2,152271997,152272197,+
44875,chr5,11970202,11970402,+
32565,chr20,2092382,2092582,+
45176,chr2,44864563,44864763,+
8713,chr11,89743986,89744186,+
19331,chr10,131865404,131865604,+
43289,chr1,46961853,46962053,+
4191,chr18,20379329,20379529,+
22752,chr2,96066387,96066587,+
16174,chr5,6238473,6238673,+
19872,chr5,69957979,69958179,+
26992,chr4,178929806,178930006,+
40835,chr7,85990091,85990291,+
32453,chr1,123958051,123958251,+
12286,chr11,134787969,134788169,+
16962,chr13,91137488,91137688,+
45468,chr10,84941392,84941592,+
22060,chr6,86517564,86517764,+
17072,chr17,78983712,78983912,+
40163,chr17,10204691,10204891,+
8343,chr9,38647011,38647211,+
5960,chr12,85454808,85455008,+
40137,chr4,33044353,33044553,+
34912,chr3,144077329,144077529,+
3853,chr7,20468979,20469179,+
48970,chr8,131743642,131743842,+
22707,chr5,86590538,86590738,+
8741,chr12,66044732,66044932,+
47689,chr13,84626990,84627190,+
23094,chr5,48796931,48797131,+
34359,chr13,58532911,58533111,+
39433,chr16,35962757,35962957,+
45805,chr18,70607399,70607599,+
45852,chr16,77623219,77623419,+
43891,chrY,6093604,6093804,+
723,chr8,49375082,49375282,+
12324,chr14,26285064,26285264,+
30339,chr1,105417709,105417909,+
24748,chr12,41690941,41691141,+
5172,chr19,33251804,33252004,+
42366,chr10,69080741,69080941,+
28922,chr10,1920847,1921047,+
2295,chrX,18388801,18389001,+
17588,chr13,37196045,37196245,+
42032,chr5,82746953,82747153,+
4640,chr3,66910173,66910373,+
45670,chr18,35510337,35510537,+
38427,chrY,25916255,25916455,+
47214,chr6,93788742,93788942,+
22780,chr2,154489557,154489757,+
5570,chr16,17792345,17792545,+
31288,chr4,122372915,122373115,+
40830,chr2,94210386,94210586,+
22819,chrX,92947130,92947330,+
41077,chr22,29585435,29585635,+
41961,chr1,221032531,221032731,+
46029,chr12,84727460,84727660,+
39996,chr21,17286471,17286671,+
31243,chr2,41122151,41122351,+
13174,chr7,155942251,155942451,+
6502,chr9,27931198,27931398,+
30325,chr2,41429927,41430127,+
21880,chr2,15656031,15656231,+
5078,chr5,103751069,103751269,+
16987,chr9,125424327,125424527,+
43084,chr8,43758172,43758372,+
22153,chr6,138795626,138795826,+
24060,chr11,109663414,109663614,+
28845,chr5,175417473,175417673,+
35117,chr3,40584419,40584619,+
19431,chr19,24534801,24535001,+
21324,chr7,70921569,70921769,+
24539,chr1,19046094,19046294,+
31302,chr12,37869353,37869553,+
14100,chr1,26488451,26488651,+
3777,chr12,23273486,23273686,+
4974,chr7,150558683,150558883,+
431,chrY,20783698,20783898,+
34960,chr12,12596118,12596318,+
49173,chr2,146679034,146679234,+
33006,chr9,80863751,80863951,+
20783,chr15,19475456,19475656,+
25140,chr21,9151310,9151510,+
8313,chr2,109028412,109028612,+
47502,chr1,200227335,200227535,+
6324,chrX,51672560,51672760,+
21220,chr2,155319441,155319641,+
42949,chr7,104080009,104080209,+
38113,chr8,115224850,115225050,+
31757,chr3,161395212,161395412,+
17807,chr7,39612344,39612544,+
25799,chr22,27806178,27806378,+
11195,chr5,112436032,112436232,+
30360,chr22,13955543,13955743,+
22997,chr12,46046513,46046713,+
31234,chr10,121330643,121330843,+
11238,chr10,77772776,77772976,+
31503,chr8,128394714,128394914,+
16890,chr2,216208180,216208380,+
34544,chr11,48285925,48286125,+
35439,chr2,219839117,219839317,+
19038,chr18,15871992,15872192,+
45407,chr11,129570092,129570292,+
44053,chr6,73361007,73361207,+
34254,chr2,234681821,234682021,+
44149,chr9,2353959,2354159,+
43186,chr18,61807293,61807493,+
5321,chr13,113283508,113283708,+
27339,chr3,88192543,88192743,+
32397,chr5,77660028,77660228,+
30997,chr10,2788339,2788539,+
46434,chr1,38435991,38436191,+
746,chr1,215260379,215260579,+
9162,chr9,29636027,29636227,+
10628,chr3,185993545,185993745,+
30228,chr6,154731138,154731338,+
30892,chr9,108370608,108370808,+
21893,chr11,128075396,128075596,+
38056,chrX,48326796,48326996,+
49229,chr1,73356220,73356420,+
4705,chrX,88195081,88195281,+
8522,chr18,34914921,34915121,+
32012,chr4,178810696,178810896,+
15411,chr17,74546494,74546694,+
24797,chr1,165013105,165013305,+
11764,chr6,144856060,144856260,+
14894,chr3,147601904,147602104,+
39234,chr5,111215714,111215914,+
1555,chr6,92276519,92276719,+
44519,chr4,80143682,80143882,+
12887,chr11,53612844,53613044,+
20492,chr6,86117861,86118061,+
27699,chr5,130643057,130643257,+
49359,chr4,110356006,110356206,+
40841,chr6,118426359,118426559,+
6513,chr4,187424448,187424648,+
11368,chr22,38046643,38046843,+
45759,chr7,39716685,39716885,+
30156,chr6,140209876,140210076,+
20817,chr2,233604741,233604941,+
35718,chr3,26110094,26110294,+
1997,chr11,57047283,57047483,+
48802,chr8,83123481,83123681,+
49607,chrX,115452225,115452425,+
40002,chr20,44292116,44292316,+
37734,chr15,65086326,65086526,+
14320,chr8,8693444,8693644,+
43354,chr8,141107450,141107650,+
19105,chr12,10678536,10678736,+
9992,chr17,62100140,62100340,+
9056,chr1,159697782,159697982,+
36247,chr1,159575903,159576103,+
25691,chr6,163407773,163407973,+
22133,chr3,31166027,31166227,+
27016,chr1,61605020,61605220,+
39834,chr8,121328019,121328219,+
37005,chr8,40200063,40200263,+
1558,chr18,71019721,71019921,+
2578,chrX,66779349,66779549,+
14835,chr20,5203343,5203543,+
5081,chr17,59404211,59404411,+
8201,chr5,101216340,101216540,+
17293,chr12,16065498,16065698,+
30190,chr4,64013349,64013549,+
18121,chr6,85308105,85308305,+
12322,chr5,31363761,31363961,+
25468,chr11,110501232,110501432,+
22363,chr16,3927730,3927930,+
19277,chr4,51357127,51357327,+
738,chr12,49785131,49785331,+
24062,chr10,38965422,38965622,+
709,chr12,54990060,54990260,+
9464,chr16,60661956,60662156,+
36655,chr5,7962543,7962743,+
38305,chr9,101998582,101998782,+
42380,chr6,66645329,66645529,+
13125,chr9,94661679,94661879,+
5098,chr12,109684507,109684707,+
47613,chr2,204358856,204359056,+
22822,chr7,84652663,84652863,+
13077,chr8,117255173,117255373,+
47425,chr22,12490291,12490491,+
11020,chrX,67325511,67325711,+
44341,chr2,155359885,155360085,+
3585,chr11,61128252,61128452,+
16887,chr11,54120336,54120536,+
10921,chr4,189065325,189065525,+
9786,chr2,224302237,224302437,+
30411,chr9,24529636,24529836,+
25245,chr4,73708096,73708296,+
1111,chr6,114579847,114580047,+
33559,chr20,34971649,34971849,+
21342,chr6,23661281,23661481,+
11180,chr1,17847131,17847331,+
29687,chrX,154633676,154633876,+
11259,chrX,151798667,151798867,+
13377,chr1,190528576,190528776,+
26434,chr10,46151312,46151512,+
24237,chr10,80946413,80946613,+
15481,chrX,121047241,121047441,+
36681,chr4,183553735,183553935,+
18392,chr1,38677259,38677459,+
27366,chrX,121785203,121785403,+
6824,chr11,80696265,80696465,+
30642,chr18,70886686,70886886,+
49945,chr22,14104857,14105057,+
3116,chr11,55350972,55351172,+
25998,chr9,108021767,108021967,+
47475,chrX,137358668,137358868,+
40472,chr1,247847182,247847382,+
16826,chr12,20800184,20800384,+
43435,chr2,234677502,234677702,+
32147,chr4,8682232,8682432,+
14700,chr7,20828653,20828853,+
6956,chr10,44255821,44256021,+
7105,chr20,54312658,54312858,+
23176,chr14,99360647,99360847,+
33702,chr19,24386899,24387099,+
34313,chr1,20556254,20556454,+
18362,chr18,61767255,61767455,+
27841,chr18,63849941,63850141,+
11000,chr1,201588107,201588307,+
31710,chrX,147867985,147868185,+
13131,chr2,123258591,123258791,+
19788,chr4,80967486,80967686,+
18649,chr1,45539953,45540153,+
7162,chr10,42207588,42207788,+
25798,chr2,129605393,129605593,+
2529,chr8,26213118,26213318,+
29321,chr20,57064623,57064823,+
4461,chr4,30587560,30587760,+
24389,chr20,23090749,23090949,+
1549,chr2,74700985,74701185,+
43822,chr2,46869735,46869935,+
16316,chr3,68963564,68963764,+
39544,chr7,85712342,85712542,+
18338,chr8,5227901,5228101,+
41002,chr15,95851063,95851263,+
4068,chr8,43822101,43822301,+
13325,chr9,118422099,118422299,+
40575,chr4,44517667,44517867,+
41944,chr13,86564030,86564230,+
29292,chr7,142803382,142803582,+
19545,chr5,112669464,112669664,+
34849,chr4,50537755,50537955,+
26931,chrX,68992042,68992242,+
43448,chr12,58239236,58239436,+
24499,chr5,53403466,53403666,+
47356,chr2,3949607,3949807,+
24637,chr10,109056929,109057129,+
18843,chr12,85649612,85649812,+
42336,chr12,60671538,60671738,+
33858,chr3,193057108,193057308,+
14956,chr19,28795572,28795772,+
11879,chr9,41643847,41644047,+
3803,chr4,140207494,140207694,+
3566,chr5,100082068,100082268,+
5174,chr10,84700425,84700625,+
41649,chr17,77936812,77937012,+
39264,chr16,57607821,57608021,+
20726,chr2,185256828,185257028,+
26827,chr15,18348463,18348663,+
25171,chr11,129716620,129716820,+
6707,chr4,74544563,74544763,+
21035,chr5,4922471,4922671,+
462,chrX,88861261,88861461,+
18795,chr5,70397395,70397595,+
43087,chr1,212495905,212496105,+
10969,chr8,26930709,26930909,+
37246,chrY,15059292,15059492,+
37242,chr7,15988867,15989067,+
6271,chr6,9502026,9502226,+
31084,chr3,64462206,64462406,+
33148,chr4,7945955,7946155,+
10381,chr1,83339285,83339485,+
5246,chr21,5514222,5514422,+
1429,chr11,98785730,98785930,+
11768,chr6,156641989,156642189,+
24939,chr3,25827510,25827710,+
44851,chr10,83635506,83635706,+
20548,chr4,126193101,126193301,+
33,chr8,65985449,65985649,+
47418,chrX,61413483,61413683,+
33234,chr11,80214958,80215158,+
41864,chr21,27055281,27055481,+
5233,chr6,93703041,93703241,+
23981,chr16,86863824,86864024,+
27820,chr1,121655051,121655251,+
1550,chr4,171100966,171101166,+
1888,chr8,131756830,131757030,+
40263,chr2,106260151,106260351,+
10217,chr19,8181281,8181481,+
40086,chr10,109709898,109710098,+
37056,chrX,47311508,47311708,+
8670,chr1,107068989,107069189,+
5221,chr8,114796750,114796950,+
9414,chr1,65007143,65007343,+
39259,chr8,123674273,123674473,+
17965,chr11,85640439,85640639,+
43182,chr2,109646850,109647050,+
15851,chr13,64738786,64738986,+
24606,chr15,66791050,66791250,+
43105,chr9,36317923,36318123,+
39713,chrX,26292349,26292549,+
13226,chr17,70986789,70986989,+
45897,chr5,126749241,126749441,+
44296,chr1,80785973,80786173,+
16026,chr9,26705075,26705275,+
30082,chr13,62160430,62160630,+
2227,chr12,60333159,60333359,+
5471,chr10,117644095,117644295,+
48788,chr6,49640194,49640394,+
29074,chr11,95149843,95150043,+
17497,chr1,41441117,41441317,+
13914,chr20,28018233,28018433,+
2207,chr3,84617532,84617732,+
19621,chr9,45325294,45325494,+
13857,chr21,26711281,26711481,+
35039,chr17,53030115,53030315,+
23214,chr3,196737761,196737961,+
9023,chr3,82867368,82867568,+
32923,chr15,18360575,18360775,+
41281,chr6,53728200,53728400,+
47975,chr9,95748021,95748221,+
28626,chr11,13196220,13196420,+
35471,chr7,155837689,155837889,+
6165,chr3,135680544,135680744,+
22879,chr8,44575197,44575397,+
13920,chr1,148685187,148685387,+
37490,chr11,110408910,110409110,+
10048,chr10,56145772,56145972,+
48637,chr4,45189731,45189931,+
19497,chr19,4140945,4141145,+
6454,chr2,105680918,105681118,+
6052,chr2,89977044,89977244,+
239,chr14,62404469,62404669,+
616,chr13,106121344,106121544,+
9831,chr2,70827539,70827739,+
13452,chrY,6801262,6801462,+
15283,chrX,69068215,69068415,+
8362,chr20,40609277,40609477,+
36588,chr10,29262408,29262608,+
3284,chr12,52003585,52003785,+
17192,chr18,72942486,72942686,+
27006,chr3,52311770,52311970,+
13108,chr8,106175656,106175856,+
3638,chr13,65041524,65041724,+
32120,chr18,66430089,66430289,+
17823,chr10,40237258,40237458,+
37064,chr6,151474880,151475080,+
45156,chr3,14224863,14225063,+
20540,chr6,115479509,115479709,+
37591,chr17,20517674,20517874,+
37386,chr2,81476725,81476925,+
11141,chr6,81185386,81185586,+
29663,chr16,26999544,26999744,+
40840,chr3,105110060,105110260,+
7278,chr11,70046084,70046284,+
30726,chr13,84686332,84686532,+
49318,chr6,51005797,51005997,+
30944,chr12,105771675,105771875,+
35145,chr4,119808415,119808615,+
43,chr21,15881230,15881430,+
35084,chr17,38257581,38257781,+
40921,chr8,59834359,59834559,+
27252,chr18,17588435,17588635,+
20816,chr8,20346845,20347045,+
27686,chr3,149445567,149445767,+
10137,chrX,47311106,47311306,+
18798,chr8,5457941,5458141,+
30135,chr1,80697820,80698020,+
6700,chr4,15772874,15773074,+
15983,chr6,104668063,104668263,+
40171,chr9,112202627,112202827,+
312,chr8,119509567,119509767,+
42375,chr4,45158170,45158370,+
15459,chr6,7478730,7478930,+
36141,chr11,55926306,55926506,+
29580,chrX,126220865,126221065,+
7876,chr2,76537313,76537513,+
33366,chr4,25441367,25441567,+
31430,chr22,49315733,49315933,+
11642,chr15,19348252,19348452,+
11378,chr8,41348082,41348282,+
13517,chr11,5160613,5160813,+
40665,chr8,42092664,42092864,+
11131,chr12,28585188,28585388,+
49877,chr19,29858077,29858277,+
26596,chr6,67563527,67563727,+
35767,chr10,53051514,53051714,+
5278,chr3,1880155,1880355,+
14430,chr11,38543596,38543796,+
6062,chr11,118187596,118187796,+
5694,chr4,142906986,142907186,+
43327,chr17,26498049,26498249,+
8910,chr3,196445130,196445330,+
6760,chr12,105752955,105753155,+
43542,chr16,36620231,36620431,+
42625,chr4,87764333,87764533,+
16315,chr10,91679959,91680159,+
39741,chr1,108541282,108541482,+
2117,chr2,85391970,85392170,+
15355,chr19,26291628,26291828,+
39987,chr2,195269352,195269552,+
38475,chr3,99322597,99322797,+
4968,chr13,18560936,18561136,+
831,chr22,27213650,27213850,+
33184,chr19,22121448,22121648,+
14180,chr12,103226277,103226477,+
43876,chr14,33864915,33865115,+
8574,chr7,142454432,142454632,+
7986,chr10,29954040,29954240,+
35611,chr6,59338151,59338351,+
25928,chrY,25396559,25396759,+
1456,chr20,23374025,23374225,+
15587,chr17,26280819,26281019,+
19783,chr14,103288837,103289037,+
23968,chr7,24085733,24085933,+
31905,chr19,34581805,34582005,+
35934,chr12,105860816,105861016,+
47546,chr8,43642387,43642587,+
22569,chr3,114202785,114202985,+
27732,chr4,181562184,181562384,+
49443,chr16,55348060,55348260,+
574,chrX,66332003,66332203,+
38393,chr10,78063384,78063584,+
26688,chrX,65284818,65285018,+
37043,chr10,9632411,9632611,+
16871,chr9,8207228,8207428,+
7001,chr4,33088694,33088894,+
30374,chr3,36021008,36021208,+
14006,chr4,55637159,55637359,+
5219,chr19,19686833,19687033,+
42453,chr5,70330295,70330495,+
29444,chr3,153256747,153256947,+
30491,chr13,110744911,110745111,+
30275,chr6,27212139,27212339,+
18010,chr13,53971847,53972047,+
4330,chr3,186037802,186038002,+
20438,chr6,164676319,164676519,+
10671,chr11,56005897,56006097,+
41997,chr2,146978231,146978431,+
48381,chr15,59855719,59855919,+
45378,chr11,75545007,75545207,+
29929,chr18,30595211,30595411,+
25077,chr16,62846438,62846638,+
30114,chr8,92659780,92659980,+
5732,chr1,108256069,108256269,+
3988,chr2,57153652,57153852,+
34910,chr5,5501182,5501382,+
2828,chr17,55447613,55447813,+
5226,chr10,72887908,72888108,+
196,chr14,97123257,97123457,+
13658,chr20,23964207,23964407,+
15603,chr1,218669469,218669669,+
28127,chr20,12383478,12383678,+
